,customer_id,loyalty_score,product_id,product_category
2861,C39,2,P36,sweets
2862,C39,2,P39,sweets
2863,C45,10,P56,food
2864,C53,4,P39,sweets
2865,C53,4,P39,sweets
2866,C65,2,P59,food
2867,C69,7,P39,sweets
2868,C69,7,P35,sweets
2869,C76,10,P24,fruit_veg
2870,C88,1,P43,food
2871,C99,9,P08,house
2872,C99,9,P06,house
2873,C116,5,P37,sweets
2874,C118,7,P52,food
2875,C118,7,P42,food
2876,C118,7,P49,food
2877,C127,4,P29,fruit_veg
2878,C127,4,P28,fruit_veg
2879,C132,7,P20,clothes
2880,C132,7,P13,clothes
2881,C133,3,P61,bws
2882,C137,9,P50,food
2883,C4,5,P41,food
2884,C4,5,P47,food
2885,C4,5,P48,food
2886,C7,3,P61,bws
2887,C7,3,P64,bws
2888,C9,8,P34,fruit_veg
2889,C9,8,P24,fruit_veg
2890,C9,8,P22,fruit_veg
2891,C15,6,P62,bws
2892,C21,5,P23,fruit_veg
2893,C21,5,P34,fruit_veg
2894,C21,5,P30,fruit_veg
2895,C22,1,P14,clothes
2896,C22,1,P20,clothes
2897,C23,10,P22,fruit_veg
2898,C23,10,P22,fruit_veg
2899,C29,7,P10,house
2900,C39,2,P40,sweets
2901,C45,10,P45,food
2902,C45,10,P43,food
2903,C49,7,P35,sweets
2904,C49,7,P36,sweets
2905,C49,7,P37,sweets
2906,C53,4,P03,house
2907,C53,4,P04,house
2908,C56,4,P24,fruit_veg
2909,C59,6,P36,sweets
2910,C59,6,P40,sweets
2911,C59,6,P37,sweets
2912,C60,10,P11,house
2913,C61,4,P22,fruit_veg
2914,C61,4,P27,fruit_veg
2915,C61,4,P25,fruit_veg
2916,C73,2,P34,fruit_veg
2917,C74,5,P34,fruit_veg
2918,C74,5,P33,fruit_veg
2919,C74,5,P23,fruit_veg
2920,C76,10,P09,house
2921,C76,10,P05,house
2922,C76,10,P09,house
2923,C77,9,P38,sweets
2924,C81,7,P33,fruit_veg
2925,C82,9,P34,fruit_veg
2926,C82,9,P26,fruit_veg
2927,C90,3,P51,food
2928,C98,7,P37,sweets
2929,C98,7,P36,sweets
2930,C98,7,P39,sweets
2931,C101,2,P36,sweets
2932,C105,8,P05,house
2933,C105,8,P03,house
2934,C105,8,P07,house
2935,C110,3,P63,bws
2936,C113,5,P04,house
2937,C133,3,P35,sweets
2938,C133,3,P36,sweets
2939,C15,6,P63,bws
2940,C15,6,P63,bws
2941,C15,6,P63,bws
2942,C28,3,P63,bws
2943,C28,3,P62,bws
2944,C32,3,P38,sweets
2945,C38,7,P64,bws
2946,C42,2,P21,clothes
2947,C42,2,P17,clothes
2948,C45,10,P52,food
2949,C45,10,P58,food
2950,C45,10,P53,food
2951,C52,1,P37,sweets
2952,C52,1,P36,sweets
2953,C59,6,P40,sweets
2954,C59,6,P38,sweets
2955,C59,6,P40,sweets
2956,C60,10,P01,house
2957,C60,10,P01,house
2958,C60,10,P11,house
2959,C61,4,P23,fruit_veg
2960,C70,9,P21,clothes
2961,C70,9,P16,clothes
2962,C80,9,P09,house
2963,C80,9,P08,house
2964,C91,3,P31,fruit_veg
2965,C91,3,P29,fruit_veg
2966,C91,3,P30,fruit_veg
2967,C92,1,P12,house
2968,C94,10,P23,fruit_veg
2969,C94,10,P27,fruit_veg
2970,C94,10,P23,fruit_veg
2971,C107,3,P22,fruit_veg
2972,C112,3,P49,food
2973,C112,3,P56,food
2974,C118,7,P56,food
2975,C123,3,P39,sweets
2976,C123,3,P40,sweets
2977,C12,8,P31,fruit_veg
2978,C12,8,P23,fruit_veg
2979,C12,8,P27,fruit_veg
2980,C16,5,P07,house
2981,C16,5,P09,house
2982,C19,6,P38,sweets
2983,C20,2,P34,fruit_veg
2984,C25,9,P43,food
2985,C25,9,P53,food
2986,C27,10,P35,sweets
2987,C27,10,P35,sweets
2988,C28,3,P61,bws
2989,C28,3,P62,bws
2990,C33,5,P49,food
2991,C33,5,P48,food
2992,C33,5,P47,food
2993,C35,7,P37,sweets
2994,C35,7,P40,sweets
2995,C35,7,P36,sweets
2996,C44,9,P02,house
2997,C46,5,P02,house
2998,C46,5,P01,house
2999,C46,5,P04,house
3000,C49,7,P63,bws
3001,C49,7,P64,bws
3002,C49,7,P63,bws
3003,C63,2,P63,bws
3004,C63,2,P63,bws
3005,C63,2,P61,bws
3006,C65,2,P64,bws
3007,C73,2,P17,clothes
3008,C73,2,P19,clothes
3009,C86,8,P56,food
3010,C86,8,P46,food
3011,C86,8,P52,food
3012,C87,3,P62,bws
3013,C87,3,P62,bws
3014,C87,3,P63,bws
3015,C94,10,P30,fruit_veg
3016,C94,10,P27,fruit_veg
3017,C98,7,P35,sweets
3018,C98,7,P38,sweets
3019,C104,7,P24,fruit_veg
3020,C104,7,P33,fruit_veg
3021,C108,8,P39,sweets
3022,C108,8,P38,sweets
3023,C108,8,P38,sweets
3024,C109,6,P20,clothes
3025,C109,6,P17,clothes
3026,C109,6,P13,clothes
3027,C110,3,P64,bws
3028,C119,7,P61,bws
3029,C119,7,P61,bws
3030,C123,3,P25,fruit_veg
3031,C123,3,P26,fruit_veg
3032,C123,3,P28,fruit_veg
3033,C124,7,P29,fruit_veg
3034,C125,1,P05,house
3035,C127,4,P36,sweets
3036,C127,4,P36,sweets
3037,C3,8,P03,house
3038,C3,8,P06,house
3039,C7,3,P42,food
3040,C11,4,P11,house
3041,C11,4,P08,house
3042,C11,4,P04,house
3043,C18,8,P11,house
3044,C20,2,P36,sweets
3045,C20,2,P37,sweets
3046,C20,2,P38,sweets
3047,C21,5,P32,fruit_veg
3048,C21,5,P22,fruit_veg
3049,C21,5,P32,fruit_veg
3050,C22,1,P34,fruit_veg
3051,C22,1,P31,fruit_veg
3052,C25,9,P51,food
3053,C25,9,P41,food
3054,C25,9,P46,food
3055,C45,10,P07,house
3056,C52,1,P39,sweets
3057,C52,1,P37,sweets
3058,C66,10,P29,fruit_veg
3059,C70,9,P10,house
3060,C73,2,P32,fruit_veg
3061,C76,10,P29,fruit_veg
3062,C76,10,P25,fruit_veg
3063,C77,9,P41,food
3064,C82,9,P22,fruit_veg
3065,C82,9,P33,fruit_veg
3066,C82,9,P33,fruit_veg
3067,C86,8,P42,food
3068,C86,8,P44,food
3069,C89,8,P38,sweets
3070,C98,7,P40,sweets
3071,C98,7,P36,sweets
3072,C99,9,P23,fruit_veg
3073,C99,9,P24,fruit_veg
3074,C104,7,P35,sweets
3075,C108,8,P35,sweets
3076,C112,3,P59,food
3077,C119,7,P35,sweets
3078,C119,7,P39,sweets
3079,C128,5,P62,bws
3080,C129,7,P32,fruit_veg
3081,C134,6,P10,house
3082,C134,6,P12,house
3083,C136,10,P05,house
3084,C136,10,P11,house
3085,C136,10,P11,house
3086,C5,7,P03,house
3087,C5,7,P09,house
3088,C12,8,P30,fruit_veg
3089,C12,8,P24,fruit_veg
3090,C12,8,P26,fruit_veg
3091,C22,1,P04,house
3092,C27,10,P35,sweets
3093,C27,10,P39,sweets
3094,C27,10,P35,sweets
3095,C28,3,P62,bws
3096,C28,3,P64,bws
3097,C28,3,P61,bws
3098,C34,3,P35,sweets
3099,C34,3,P37,sweets
3100,C34,3,P37,sweets
3101,C38,7,P02,house
3102,C38,7,P04,house
3103,C45,10,P42,food
3104,C45,10,P45,food
3105,C45,10,P42,food
3106,C48,4,P53,food
3107,C48,4,P60,food
3108,C48,4,P54,food
3109,C50,8,P38,sweets
3110,C56,4,P27,fruit_veg
3111,C56,4,P34,fruit_veg
3112,C77,9,P38,sweets
3113,C77,9,P36,sweets
3114,C77,9,P36,sweets
3115,C82,9,P26,fruit_veg
3116,C82,9,P29,fruit_veg
3117,C86,8,P44,food
3118,C86,8,P55,food
3119,C86,8,P54,food
3120,C98,7,P39,sweets
3121,C98,7,P38,sweets
3122,C101,2,P31,fruit_veg
3123,C102,1,P27,fruit_veg
3124,C102,1,P25,fruit_veg
3125,C102,1,P25,fruit_veg
3126,C116,5,P40,sweets
3127,C129,7,P23,fruit_veg
3128,C130,7,P37,sweets
3129,C131,4,P48,food
3130,C131,4,P49,food
3131,C136,10,P24,fruit_veg
3132,C136,10,P31,fruit_veg
3133,C3,8,P03,house
3134,C4,5,P26,fruit_veg
3135,C8,7,P01,house
3136,C9,8,P23,fruit_veg
3137,C9,8,P34,fruit_veg
3138,C20,2,P27,fruit_veg
3139,C26,1,P59,food
3140,C26,1,P45,food
3141,C37,9,P60,food
3142,C37,9,P53,food
3143,C37,9,P55,food
3144,C59,6,P39,sweets
3145,C59,6,P35,sweets
3146,C62,6,P46,food
3147,C62,6,P56,food
3148,C62,6,P55,food
3149,C69,7,P37,sweets
3150,C69,7,P38,sweets
3151,C69,7,P40,sweets
3152,C73,2,P14,clothes
3153,C74,5,P40,sweets
3154,C74,5,P36,sweets
3155,C74,5,P36,sweets
3156,C78,9,P28,fruit_veg
3157,C80,9,P05,house
3158,C80,9,P10,house
3159,C87,3,P62,bws
3160,C87,3,P62,bws
3161,C87,3,P61,bws
3162,C90,3,P51,food
3163,C90,3,P46,food
3164,C92,1,P36,sweets
3165,C92,1,P36,sweets
3166,C94,10,P07,house
3167,C99,9,P26,fruit_veg
3168,C99,9,P24,fruit_veg
3169,C99,9,P22,fruit_veg
3170,C105,8,P05,house
3171,C105,8,P11,house
3172,C105,8,P07,house
3173,C107,3,P26,fruit_veg
3174,C107,3,P26,fruit_veg
3175,C110,3,P61,bws
3176,C110,3,P61,bws
3177,C110,3,P61,bws
3178,C120,9,P31,fruit_veg
3179,C120,9,P31,fruit_veg
3180,C123,3,P38,sweets
3181,C123,3,P40,sweets
3182,C123,3,P38,sweets
3183,C127,4,P37,sweets
3184,C136,10,P09,house
3185,C136,10,P11,house
3186,C136,10,P06,house
3187,C2,4,P55,food
3188,C2,4,P55,food
3189,C2,4,P46,food
3190,C21,5,P30,fruit_veg
3191,C21,5,P24,fruit_veg
3192,C27,10,P38,sweets
3193,C27,10,P39,sweets
3194,C36,5,P39,sweets
3195,C36,5,P40,sweets
3196,C42,2,P14,clothes
3197,C42,2,P18,clothes
3198,C42,2,P19,clothes
3199,C48,4,P50,food
3200,C48,4,P42,food
3201,C48,4,P43,food
3202,C58,6,P26,fruit_veg
3203,C58,6,P31,fruit_veg
3204,C63,2,P31,fruit_veg
3205,C63,2,P32,fruit_veg
3206,C63,2,P30,fruit_veg
3207,C64,10,P02,house
3208,C71,8,P34,fruit_veg
3209,C87,3,P62,bws
3210,C87,3,P63,bws
3211,C90,3,P55,food
3212,C104,7,P03,house
3213,C104,7,P04,house
3214,C104,7,P02,house
3215,C110,3,P63,bws
3216,C110,3,P63,bws
3217,C112,3,P43,food
3218,C112,3,P53,food
3219,C116,5,P35,sweets
3220,C122,10,P41,food
3221,C122,10,P47,food
3222,C135,2,P35,sweets
3223,C135,2,P36,sweets
3224,C135,2,P38,sweets
3225,C4,5,P09,house
3226,C22,1,P13,clothes
3227,C22,1,P16,clothes
3228,C29,7,P35,sweets
3229,C29,7,P37,sweets
3230,C29,7,P38,sweets
3231,C37,9,P62,bws
3232,C58,6,P30,fruit_veg
3233,C58,6,P33,fruit_veg
3234,C58,6,P27,fruit_veg
3235,C59,6,P03,house
3236,C59,6,P03,house
3237,C59,6,P05,house
3238,C60,10,P24,fruit_veg
3239,C60,10,P34,fruit_veg
3240,C60,10,P31,fruit_veg
3241,C61,4,P10,house
3242,C73,2,P64,bws
3243,C73,2,P61,bws
3244,C73,2,P62,bws
3245,C74,5,P34,fruit_veg
3246,C74,5,P22,fruit_veg
3247,C76,10,P35,sweets
3248,C76,10,P40,sweets
3249,C76,10,P35,sweets
3250,C94,10,P22,fruit_veg
3251,C94,10,P34,fruit_veg
3252,C94,10,P22,fruit_veg
3253,C109,6,P13,clothes
3254,C123,3,P27,fruit_veg
3255,C123,3,P26,fruit_veg
3256,C130,7,P63,bws
3257,C130,7,P62,bws
3258,C133,3,P39,sweets
3259,C133,3,P39,sweets
3260,C2,4,P01,house
3261,C2,4,P07,house
3262,C2,4,P05,house
3263,C3,8,P10,house
3264,C3,8,P04,house
3265,C3,8,P07,house
3266,C18,8,P22,fruit_veg
3267,C25,9,P35,sweets
3268,C25,9,P37,sweets
3269,C25,9,P37,sweets
3270,C42,2,P44,food
3271,C42,2,P58,food
3272,C44,9,P12,house
3273,C44,9,P04,house
3274,C44,9,P04,house
3275,C50,8,P29,fruit_veg
3276,C50,8,P25,fruit_veg
3277,C52,1,P40,sweets
3278,C52,1,P35,sweets
3279,C52,1,P36,sweets
3280,C54,2,P40,sweets
3281,C54,2,P36,sweets
3282,C54,2,P36,sweets
3283,C56,4,P24,fruit_veg
3284,C56,4,P29,fruit_veg
3285,C57,2,P08,house
3286,C64,10,P06,house
3287,C64,10,P11,house
3288,C64,10,P02,house
3289,C74,5,P26,fruit_veg
3290,C74,5,P26,fruit_veg
3291,C74,5,P31,fruit_veg
3292,C86,8,P46,food
3293,C86,8,P47,food
3294,C86,8,P41,food
3295,C90,3,P51,food
3296,C90,3,P41,food
3297,C94,10,P25,fruit_veg
3298,C94,10,P25,fruit_veg
3299,C97,9,P28,fruit_veg
3300,C97,9,P22,fruit_veg
3301,C109,6,P18,clothes
3302,C109,6,P13,clothes
3303,C132,7,P17,clothes
3304,C3,8,P02,house
3305,C3,8,P08,house
3306,C6,10,P55,food
3307,C29,7,P06,house
3308,C30,4,P17,clothes
3309,C37,9,P36,sweets
3310,C43,10,P22,fruit_veg
3311,C43,10,P28,fruit_veg
3312,C48,4,P49,food
3313,C48,4,P58,food
3314,C48,4,P47,food
3315,C50,8,P31,fruit_veg
3316,C50,8,P32,fruit_veg
3317,C59,6,P51,food
3318,C59,6,P43,food
3319,C69,7,P29,fruit_veg
3320,C69,7,P33,fruit_veg
3321,C69,7,P26,fruit_veg
3322,C74,5,P40,sweets
3323,C74,5,P36,sweets
3324,C74,5,P39,sweets
3325,C77,9,P54,food
3326,C86,8,P34,fruit_veg
3327,C86,8,P30,fruit_veg
3328,C86,8,P29,fruit_veg
3329,C87,3,P48,food
3330,C87,3,P52,food
3331,C87,3,P55,food
3332,C89,8,P03,house
3333,C89,8,P04,house
3334,C89,8,P07,house
3335,C95,7,P05,house
3336,C95,7,P04,house
3337,C95,7,P08,house
3338,C98,7,P36,sweets
3339,C98,7,P40,sweets
3340,C105,8,P10,house
3341,C105,8,P01,house
3342,C107,3,P28,fruit_veg
3343,C107,3,P27,fruit_veg
3344,C109,6,P33,fruit_veg
3345,C109,6,P31,fruit_veg
3346,C109,6,P30,fruit_veg
3347,C112,3,P54,food
3348,C114,3,P46,food
3349,C114,3,P41,food
3350,C119,7,P38,sweets
3351,C119,7,P38,sweets
3352,C119,7,P35,sweets
3353,C131,4,P54,food
3354,C131,4,P60,food
3355,C131,4,P51,food
3356,C133,3,P36,sweets
3357,C133,3,P37,sweets
3358,C133,3,P38,sweets
3359,C9,8,P28,fruit_veg
3360,C9,8,P33,fruit_veg
3361,C17,2,P49,food
3362,C17,2,P51,food
3363,C21,5,P27,fruit_veg
3364,C21,5,P31,fruit_veg
3365,C21,5,P32,fruit_veg
3366,C22,1,P45,food
3367,C22,1,P41,food
3368,C22,1,P54,food
3369,C25,9,P41,food
3370,C25,9,P49,food
3371,C35,7,P49,food
3372,C35,7,P51,food
3373,C35,7,P49,food
3374,C36,5,P40,sweets
3375,C36,5,P36,sweets
3376,C36,5,P37,sweets
3377,C37,9,P62,bws
3378,C39,2,P63,bws
3379,C44,9,P07,house
3380,C47,2,P42,food
3381,C48,4,P43,food
3382,C48,4,P41,food
3383,C55,8,P25,fruit_veg
3384,C55,8,P29,fruit_veg
3385,C55,8,P24,fruit_veg
3386,C59,6,P38,sweets
3387,C60,10,P51,food
3388,C70,9,P39,sweets
3389,C70,9,P38,sweets
3390,C70,9,P36,sweets
3391,C72,5,P09,house
3392,C72,5,P06,house
3393,C81,7,P51,food
3394,C82,9,P27,fruit_veg
3395,C82,9,P30,fruit_veg
3396,C82,9,P26,fruit_veg
3397,C88,1,P28,fruit_veg
3398,C88,1,P32,fruit_veg
3399,C94,10,P33,fruit_veg
3400,C94,10,P26,fruit_veg
3401,C94,10,P27,fruit_veg
3402,C98,7,P35,sweets
3403,C99,9,P28,fruit_veg
3404,C109,6,P30,fruit_veg
3405,C112,3,P47,food
3406,C113,5,P10,house
3407,C113,5,P05,house
3408,C119,7,P40,sweets
3409,C119,7,P39,sweets
3410,C119,7,P37,sweets
3411,C133,3,P64,bws
3412,C133,3,P61,bws
3413,C9,8,P24,fruit_veg
3414,C9,8,P26,fruit_veg
3415,C9,8,P31,fruit_veg
3416,C17,2,P53,food
3417,C20,2,P28,fruit_veg
3418,C20,2,P23,fruit_veg
3419,C21,5,P30,fruit_veg
3420,C21,5,P26,fruit_veg
3421,C27,10,P40,sweets
3422,C27,10,P36,sweets
3423,C28,3,P62,bws
3424,C28,3,P62,bws
3425,C28,3,P62,bws
3426,C35,7,P60,food
3427,C50,8,P36,sweets
3428,C57,2,P10,house
3429,C57,2,P06,house
3430,C57,2,P11,house
3431,C59,6,P42,food
3432,C65,2,P57,food
3433,C69,7,P43,food
3434,C69,7,P51,food
3435,C69,7,P50,food
3436,C74,5,P40,sweets
3437,C74,5,P39,sweets
3438,C74,5,P38,sweets
3439,C78,9,P58,food
3440,C78,9,P60,food
3441,C78,9,P43,food
3442,C82,9,P22,fruit_veg
3443,C82,9,P24,fruit_veg
3444,C86,8,P55,food
3445,C86,8,P50,food
3446,C94,10,P23,fruit_veg
3447,C94,10,P24,fruit_veg
3448,C97,9,P31,fruit_veg
3449,C97,9,P26,fruit_veg
3450,C101,2,P33,fruit_veg
3451,C101,2,P33,fruit_veg
3452,C104,7,P34,fruit_veg
3453,C104,7,P34,fruit_veg
3454,C106,5,P28,fruit_veg
3455,C106,5,P26,fruit_veg
3456,C106,5,P22,fruit_veg
3457,C107,3,P26,fruit_veg
3458,C107,3,P29,fruit_veg
3459,C130,7,P09,house
3460,C7,3,P64,bws
3461,C7,3,P61,bws
3462,C9,8,P33,fruit_veg
3463,C9,8,P32,fruit_veg
3464,C9,8,P32,fruit_veg
3465,C19,6,P11,house
3466,C20,2,P25,fruit_veg
3467,C20,2,P26,fruit_veg
3468,C20,2,P30,fruit_veg
3469,C28,3,P62,bws
3470,C34,3,P12,house
3471,C34,3,P10,house
3472,C35,7,P53,food
3473,C35,7,P46,food
3474,C35,7,P55,food
3475,C42,2,P22,fruit_veg
3476,C42,2,P29,fruit_veg
3477,C42,2,P26,fruit_veg
3478,C43,10,P32,fruit_veg
3479,C43,10,P30,fruit_veg
3480,C54,2,P30,fruit_veg
3481,C54,2,P22,fruit_veg
3482,C59,6,P35,sweets
3483,C59,6,P37,sweets
3484,C59,6,P36,sweets
3485,C65,2,P63,bws
3486,C73,2,P16,clothes
3487,C73,2,P13,clothes
3488,C76,10,P28,fruit_veg
3489,C76,10,P33,fruit_veg
3490,C102,1,P25,fruit_veg
3491,C102,1,P23,fruit_veg
3492,C107,3,P29,fruit_veg
3493,C109,6,P14,clothes
3494,C109,6,P13,clothes
3495,C109,6,P20,clothes
3496,C113,5,P08,house
3497,C113,5,P07,house
3498,C119,7,P43,food
3499,C123,3,P31,fruit_veg
3500,C133,3,P38,sweets
3501,C133,3,P38,sweets
3502,C134,6,P36,sweets
3503,C134,6,P40,sweets
3504,C136,10,P28,fruit_veg
3505,C2,4,P56,food
3506,C4,5,P05,house
3507,C4,5,P02,house
3508,C18,8,P02,house
3509,C18,8,P09,house
3510,C18,8,P04,house
3511,C19,6,P33,fruit_veg
3512,C19,6,P23,fruit_veg
3513,C19,6,P29,fruit_veg
3514,C25,9,P49,food
3515,C25,9,P59,food
3516,C25,9,P59,food
3517,C35,7,P38,sweets
3518,C35,7,P40,sweets
3519,C36,5,P37,sweets
3520,C36,5,P38,sweets
3521,C49,7,P38,sweets
3522,C50,8,P53,food
3523,C50,8,P49,food
3524,C55,8,P59,food
3525,C55,8,P45,food
3526,C58,6,P37,sweets
3527,C60,10,P31,fruit_veg
3528,C69,7,P40,sweets
3529,C69,7,P35,sweets
3530,C77,9,P41,food
3531,C87,3,P58,food
3532,C87,3,P57,food
3533,C87,3,P45,food
3534,C111,1,P36,sweets
3535,C113,5,P05,house
3536,C124,7,P29,fruit_veg
3537,C124,7,P33,fruit_veg
3538,C129,7,P28,fruit_veg
3539,C3,8,P01,house
3540,C3,8,P01,house
3541,C3,8,P11,house
3542,C10,5,P59,food
3543,C10,5,P42,food
3544,C10,5,P50,food
3545,C14,3,P56,food
3546,C14,3,P55,food
3547,C14,3,P48,food
3548,C16,5,P01,house
3549,C16,5,P04,house
3550,C16,5,P02,house
3551,C20,2,P33,fruit_veg
3552,C29,7,P01,house
3553,C29,7,P07,house
3554,C30,4,P37,sweets
3555,C30,4,P40,sweets
3556,C30,4,P40,sweets
3557,C35,7,P59,food
3558,C45,10,P01,house
3559,C45,10,P09,house
3560,C45,10,P08,house
3561,C53,4,P12,house
3562,C53,4,P11,house
3563,C53,4,P10,house
3564,C61,4,P34,fruit_veg
3565,C61,4,P29,fruit_veg
3566,C65,2,P64,bws
3567,C83,8,P21,clothes
3568,C83,8,P20,clothes
3569,C84,1,P34,fruit_veg
3570,C84,1,P24,fruit_veg
3571,C84,1,P25,fruit_veg
3572,C89,8,P55,food
3573,C101,2,P40,sweets
3574,C101,2,P40,sweets
3575,C104,7,P30,fruit_veg
3576,C104,7,P24,fruit_veg
3577,C107,3,P30,fruit_veg
3578,C107,3,P33,fruit_veg
3579,C109,6,P32,fruit_veg
3580,C109,6,P23,fruit_veg
3581,C110,3,P61,bws
3582,C110,3,P61,bws
3583,C110,3,P63,bws
3584,C117,10,P31,fruit_veg
3585,C117,10,P34,fruit_veg
3586,C132,7,P15,clothes
3587,C132,7,P15,clothes
3588,C133,3,P31,fruit_veg
3589,C133,3,P32,fruit_veg
3590,C4,5,P28,fruit_veg
3591,C4,5,P29,fruit_veg
3592,C21,5,P22,fruit_veg
3593,C21,5,P33,fruit_veg
3594,C25,9,P38,sweets
3595,C25,9,P39,sweets
3596,C25,9,P38,sweets
3597,C26,1,P05,house
3598,C26,1,P04,house
3599,C26,1,P08,house
3600,C36,5,P36,sweets
3601,C36,5,P35,sweets
3602,C37,9,P64,bws
3603,C37,9,P61,bws
3604,C38,7,P03,house
3605,C38,7,P08,house
3606,C39,2,P38,sweets
3607,C39,2,P40,sweets
3608,C43,10,P41,food
3609,C43,10,P41,food
3610,C43,10,P48,food
3611,C47,2,P53,food
3612,C47,2,P53,food
3613,C65,2,P50,food
3614,C65,2,P45,food
3615,C73,2,P15,clothes
3616,C73,2,P16,clothes
3617,C76,10,P23,fruit_veg
3618,C76,10,P28,fruit_veg
3619,C76,10,P29,fruit_veg
3620,C81,7,P56,food
3621,C81,7,P54,food
3622,C84,1,P50,food
3623,C89,8,P38,sweets
3624,C89,8,P37,sweets
3625,C89,8,P39,sweets
3626,C98,7,P35,sweets
3627,C98,7,P35,sweets
3628,C98,7,P39,sweets
3629,C103,7,P44,food
3630,C103,7,P44,food
3631,C111,1,P40,sweets
3632,C111,1,P40,sweets
3633,C114,3,P44,food
3634,C125,1,P07,house
3635,C125,1,P02,house
3636,C127,4,P40,sweets
3637,C133,3,P14,clothes
3638,C133,3,P14,clothes
3639,C133,3,P21,clothes
3640,C136,10,P09,house
3641,C136,10,P04,house
3642,C136,10,P09,house
3643,C9,8,P25,fruit_veg
3644,C9,8,P23,fruit_veg
3645,C22,1,P23,fruit_veg
3646,C22,1,P24,fruit_veg
3647,C22,1,P34,fruit_veg
3648,C24,6,P17,clothes
3649,C24,6,P15,clothes
3650,C24,6,P18,clothes
3651,C29,7,P48,food
3652,C29,7,P41,food
3653,C35,7,P53,food
3654,C36,5,P36,sweets
3655,C36,5,P40,sweets
3656,C36,5,P39,sweets
3657,C46,5,P09,house
3658,C52,1,P35,sweets
3659,C52,1,P35,sweets
3660,C53,4,P23,fruit_veg
3661,C59,6,P12,house
3662,C60,10,P02,house
3663,C60,10,P02,house
3664,C60,10,P07,house
3665,C61,4,P30,fruit_veg
3666,C75,8,P38,sweets
3667,C75,8,P39,sweets
3668,C75,8,P37,sweets
3669,C86,8,P41,food
3670,C87,3,P64,bws
3671,C87,3,P61,bws
3672,C87,3,P63,bws
3673,C92,1,P33,fruit_veg
3674,C99,9,P23,fruit_veg
3675,C99,9,P24,fruit_veg
3676,C104,7,P30,fruit_veg
3677,C110,3,P64,bws
3678,C110,3,P64,bws
3679,C110,3,P63,bws
3680,C115,1,P53,food
3681,C115,1,P59,food
3682,C117,10,P24,fruit_veg
3683,C117,10,P32,fruit_veg
3684,C117,10,P34,fruit_veg
3685,C120,9,P28,fruit_veg
3686,C132,7,P18,clothes
3687,C134,6,P10,house
3688,C134,6,P07,house
3689,C3,8,P06,house
3690,C3,8,P12,house
3691,C3,8,P04,house
3692,C9,8,P28,fruit_veg
3693,C9,8,P26,fruit_veg
3694,C9,8,P25,fruit_veg
3695,C15,6,P63,bws
3696,C18,8,P03,house
3697,C18,8,P03,house
3698,C28,3,P61,bws
3699,C28,3,P64,bws
3700,C28,3,P61,bws
3701,C29,7,P05,house
3702,C29,7,P09,house
3703,C35,7,P60,food
3704,C35,7,P55,food
3705,C35,7,P54,food
3706,C36,5,P39,sweets
3707,C40,4,P55,food
3708,C40,4,P49,food
3709,C40,4,P56,food
3710,C42,2,P20,clothes
3711,C45,10,P46,food
3712,C52,1,P36,sweets
3713,C58,6,P38,sweets
3714,C58,6,P38,sweets
3715,C58,6,P35,sweets
3716,C59,6,P08,house
3717,C61,4,P30,fruit_veg
3718,C61,4,P32,fruit_veg
3719,C64,10,P11,house
3720,C64,10,P11,house
3721,C69,7,P36,sweets
3722,C69,7,P35,sweets
3723,C86,8,P49,food
3724,C86,8,P46,food
3725,C86,8,P58,food
3726,C91,3,P15,clothes
3727,C91,3,P15,clothes
3728,C91,3,P19,clothes
3729,C95,7,P35,sweets
3730,C95,7,P39,sweets
3731,C101,2,P23,fruit_veg
3732,C101,2,P28,fruit_veg
3733,C101,2,P26,fruit_veg
3734,C102,1,P59,food
3735,C102,1,P59,food
3736,C119,7,P63,bws
3737,C121,10,P53,food
3738,C122,10,P52,food
3739,C125,1,P07,house
3740,C4,5,P54,food
3741,C4,5,P47,food
3742,C7,3,P26,fruit_veg
3743,C7,3,P26,fruit_veg
3744,C7,3,P32,fruit_veg
3745,C10,5,P13,clothes
3746,C10,5,P17,clothes
3747,C22,1,P28,fruit_veg
3748,C31,9,P35,sweets
3749,C31,9,P37,sweets
3750,C31,9,P38,sweets
3751,C36,5,P37,sweets
3752,C36,5,P35,sweets
3753,C44,9,P60,food
3754,C49,7,P36,sweets
3755,C49,7,P36,sweets
3756,C49,7,P39,sweets
3757,C52,1,P40,sweets
3758,C52,1,P37,sweets
3759,C52,1,P39,sweets
3760,C60,10,P51,food
3761,C60,10,P41,food
3762,C60,10,P56,food
3763,C66,10,P37,sweets
3764,C66,10,P38,sweets
3765,C66,10,P39,sweets
3766,C68,8,P15,clothes
3767,C69,7,P27,fruit_veg
3768,C69,7,P29,fruit_veg
3769,C69,7,P22,fruit_veg
3770,C70,9,P17,clothes
3771,C70,9,P17,clothes
3772,C70,9,P19,clothes
3773,C99,9,P31,fruit_veg
3774,C99,9,P34,fruit_veg
3775,C101,2,P31,fruit_veg
3776,C101,2,P31,fruit_veg
3777,C101,2,P32,fruit_veg
3778,C112,3,P54,food
3779,C112,3,P53,food
3780,C112,3,P46,food
3781,C113,5,P11,house
3782,C113,5,P09,house
3783,C121,10,P41,food
3784,C121,10,P41,food
3785,C121,10,P54,food
3786,C122,10,P11,house
3787,C122,10,P05,house
3788,C122,10,P08,house
3789,C1,7,P25,fruit_veg
3790,C1,7,P33,fruit_veg
